Suburb,Type,Regionname,Rooms,Distance,Price,pred_Random_Forest,pred_Gradient_Boosting,pred_HistGradientBoosting,suburbio_nuevo
Carlton North,h,Northern Metropolitan,2,3.2,1725000.0,1247069.9825217132,1301556.1176694122,1406268.4836376018,False
Carlton North,h,Northern Metropolitan,4,3.2,2718000.0,1859927.0473946007,1797481.2565809765,1852971.1415347946,False
Carlton North,u,Northern Metropolitan,1,3.2,468000.0,427930.4572743124,479210.6480226104,445029.18963122607,False
Carlton North,h,Northern Metropolitan,1,3.2,885000.0,765900.9408508119,724167.7221219427,835443.854256972,False
Carlton North,h,Northern Metropolitan,3,3.2,2050000.0,1418494.4347300888,1274088.6997884873,1359872.0691739405,False
Carnegie,u,Southern Metropolitan,2,11.4,510000.0,524041.8105012015,475084.4200715068,452858.6964692281,False
Carnegie,u,Southern Metropolitan,1,11.4,255000.0,342265.6002512863,356492.72745479486,340204.83024595486,False
Carnegie,h,Southern Metropolitan,2,11.4,890000.0,875715.1629620516,936568.9455108601,952562.8056216383,False
Carnegie,u,Southern Metropolitan,1,11.4,346000.0,314942.0281177889,336885.8445215295,366776.63549732626,False
Carnegie,t,Southern Metropolitan,3,11.4,860000.0,1276361.648391068,934462.9408145668,917209.8860500685,False
Carnegie,u,Southern Metropolitan,2,11.4,586000.0,705721.1028308071,624770.9020082158,620163.3432838998,False
Carnegie,u,Southern Metropolitan,2,11.4,465000.0,463994.8347981929,483642.42964770057,450734.58895158395,False
Carnegie,h,Southern Metropolitan,3,11.4,1646000.0,1447885.0810614447,1500242.1915334275,1397601.5529837252,False
Carnegie,h,Southern Metropolitan,3,11.4,1287000.0,1332467.2959023092,1272320.1078562273,1286815.5431980675,False
Carnegie,u,Southern Metropolitan,2,11.4,601000.0,729755.5263325071,637371.044652014,681636.2176930875,False
Carnegie,h,Southern Metropolitan,4,11.4,1410000.0,1546103.007502919,1793256.0260679077,1698592.474156493,False
Carnegie,u,Southern Metropolitan,2,11.4,405000.0,504105.37144766306,468240.22890935483,466414.87964868016,False
Carnegie,h,Southern Metropolitan,4,11.4,1655000.0,1525616.986096556,1557219.9043224815,1624488.4424174589,False
Carnegie,h,Southern Metropolitan,3,11.4,1910000.0,1404648.7234660392,1420054.6971941325,1485441.7518541054,False
Carnegie,t,Southern Metropolitan,3,11.4,808000.0,823578.877545438,790150.3757616105,799948.271792235,False
Carnegie,h,Southern Metropolitan,3,11.4,1252000.0,1094061.7624346584,1110619.8648578983,1061904.216614918,False
Caulfield,u,Southern Metropolitan,1,8.9,323000.0,368078.39298841136,390348.7161241608,381200.46243825456,False
Caulfield,u,Southern Metropolitan,2,8.9,550000.0,501402.3884908629,461426.2256305552,450005.8384349359,False
Caulfield,h,Southern Metropolitan,4,8.9,131000.0,1530367.8273005283,1449241.6079734378,1390228.128903636,False
Caulfield North,u,Southern Metropolitan,2,8.1,580000.0,558813.1060303915,519023.83552221797,541636.6473634613,False
Caulfield North,u,Southern Metropolitan,2,8.1,450000.0,543291.7352207253,572770.0235984792,593535.9654895624,False
Caulfield North,h,Southern Metropolitan,3,8.1,1870000.0,1596416.506089141,1560586.828745828,1548844.709693513,False
Caulfield North,u,Southern Metropolitan,2,8.1,622000.0,672537.9662646706,720567.4375538526,681596.1745726858,False
Caulfield North,u,Southern Metropolitan,2,8.1,536000.0,593382.1641158701,615798.6294770067,619939.2683977712,False
Caulfield North,h,Southern Metropolitan,4,8.1,2625000.0,2659409.929526787,2890967.743632371,2976247.394130704,False
Caulfield South,h,Southern Metropolitan,2,9.3,1065000.0,1069621.7298617556,1064988.293504981,1068637.5076677725,False
Caulfield South,h,Southern Metropolitan,3,9.3,1200000.0,1434377.9735733946,1558075.8969078343,1466287.06122785,False
Caulfield South,h,Southern Metropolitan,3,9.3,1570000.0,1406376.7162192797,1441422.8816733048,1399798.4755710384,False
Chadstone,t,Southern Metropolitan,4,13.6,1042500.0,1012565.5384348996,998532.9984196929,1009813.7478307498,False
Chadstone,h,Southern Metropolitan,3,13.6,1301000.0,1034740.5934795617,1051059.8173405814,1030656.099270937,False
Chadstone,h,Southern Metropolitan,4,13.6,1260000.0,1481814.9055553942,1402112.3788140365,1461849.987758857,False
Clifton Hill,h,Northern Metropolitan,2,3.4,880000.0,910533.6924147559,858204.2184070293,801816.233411883,False
Clifton Hill,h,Northern Metropolitan,2,3.4,1450000.0,1167705.9556957453,1053473.3734635739,1086754.646086627,False
Clifton Hill,h,Northern Metropolitan,2,3.4,856000.0,1189476.655418913,1120011.1410292713,1131422.7839678284,False
Clifton Hill,h,Northern Metropolitan,2,3.4,1430000.0,1110089.3371360789,1174096.7278926207,1113920.1585579633,False
Clifton Hill,h,Northern Metropolitan,4,3.4,1506000.0,1626757.8882826108,1590622.0472355564,1462415.644605639,False
Coburg,h,Northern Metropolitan,3,7.8,1010000.0,1128729.011511509,1171746.4452045406,1355097.490348514,False
Coburg,h,Northern Metropolitan,3,7.8,1202000.0,1111953.1562088195,1098920.4409723377,1103078.6603328756,False
Coburg,h,Northern Metropolitan,3,7.8,1370000.0,1173376.255981805,1028117.4170014288,1028358.1928428564,False
Coburg,h,Northern Metropolitan,2,7.8,550000.0,660694.8621450268,637619.4933887601,571472.7830427932,False
Coburg,h,Northern Metropolitan,3,7.8,1000000.0,935394.7852180905,994284.8773525467,996404.6244236913,False
Coburg,h,Northern Metropolitan,3,7.8,935500.0,888608.9425422081,866552.2592585289,822062.3498708118,False
Coburg,u,Northern Metropolitan,8,7.8,2250000.0,792076.5077979894,845615.0451499576,923821.6835388524,False
Coburg,h,Northern Metropolitan,4,7.8,1136000.0,1068266.743082093,1252103.209380553,1175264.8633292108,False
Coburg,t,Northern Metropolitan,2,7.8,635000.0,614757.9269258447,604374.2574764722,670458.4235403974,False
Coburg,h,Northern Metropolitan,3,7.8,1061000.0,957322.5456540543,899971.8444691729,917185.9786291824,False
Coburg,h,Northern Metropolitan,4,7.8,1155000.0,1055056.5853327732,971491.4787268958,931435.8032140187,False
Coburg,h,Northern Metropolitan,2,7.8,635000.0,897829.5636580259,989729.6072652907,990152.1087572115,False
Coburg,h,Northern Metropolitan,5,7.8,1020000.0,1275272.232895203,1250468.4520740057,1269474.4334892458,False
Coburg,h,Northern Metropolitan,3,7.8,967000.0,837811.3664726634,849299.9779310497,842612.8611248018,False
Coburg,h,Northern Metropolitan,3,7.8,1025000.0,854697.0654804604,821232.5015646338,762257.5809242518,False
Coburg,h,Northern Metropolitan,3,7.8,700000.0,756187.1741695771,768555.5971459413,730343.7451804407,False
Coburg,h,Northern Metropolitan,3,7.8,1130000.0,831320.7799957842,793367.294881968,754468.9595521162,False
Coburg,h,Northern Metropolitan,3,7.8,835000.0,891195.5135345126,862054.3563470244,797121.4246191591,False
Coburg,h,Northern Metropolitan,4,7.8,1075000.0,1144109.5275531616,1169635.6580453238,1140497.320559031,False
Coburg,h,Northern Metropolitan,3,7.8,845000.0,870934.6177546505,849322.9341517547,840758.2689405899,False
Coburg,t,Northern Metropolitan,3,7.8,600000.0,663402.9935466702,663908.8742190726,621016.9249677861,False
Coburg,h,Northern Metropolitan,4,7.8,1461000.0,1262469.7131089668,1301279.957390015,1311643.0499865678,False
Coburg North,t,Northern Metropolitan,3,9.2,631000.0,647631.6989546188,654596.5465939459,667937.5875086399,False
Coburg North,t,Northern Metropolitan,2,9.2,600000.0,564023.7641841009,592071.1136470056,585630.9895329751,False
Coburg North,h,Northern Metropolitan,4,9.2,820000.0,844086.353495021,825690.4474921691,840708.2992884065,False
Coburg North,h,Northern Metropolitan,3,9.2,715000.0,670486.0099491802,689447.0922112971,680839.2708644876,False
Coburg North,h,Northern Metropolitan,3,9.2,735000.0,746763.6928098034,738823.1503421203,739922.4930445931,False
Coburg North,h,Northern Metropolitan,3,9.2,782000.0,851587.865889681,824756.7670831489,797768.0487163195,False
Coburg North,h,Northern Metropolitan,3,9.2,745000.0,817389.4479740564,799415.1092526063,794027.423118656,False
Coburg North,u,Northern Metropolitan,2,9.2,532500.0,489605.5449242726,506911.0988757528,491963.47518413735,False
Coburg North,h,Northern Metropolitan,3,9.2,750000.0,795117.3777372997,779434.3179820381,808949.1263228524,False
Coburg North,h,Northern Metropolitan,3,9.2,650000.0,719430.5062710008,779225.3850859898,766072.2653062141,False
Collingwood,h,Northern Metropolitan,2,1.6,1320000.0,935508.083029443,1034001.8032632084,1010418.7979088072,False
Collingwood,h,Northern Metropolitan,2,1.6,1430000.0,1274128.3157120221,1194879.4181233356,1103524.1863257417,False
Collingwood,t,Northern Metropolitan,3,1.6,1125000.0,987032.4635341725,1239784.3112203158,1249665.7229865014,False
Collingwood,u,Northern Metropolitan,3,1.6,950000.0,990307.7115712772,959463.5591332627,971821.2040370896,False
Collingwood,u,Northern Metropolitan,2,1.6,910000.0,823141.0852966057,773674.2763610629,830994.2899288649,False
Collingwood,u,Northern Metropolitan,1,1.6,452000.0,457814.3527270539,446880.56073292915,463277.5174022348,False
Collingwood,u,Northern Metropolitan,1,1.6,440000.0,412067.8990365033,420764.2170722678,384132.99280126626,False
Collingwood,h,Northern Metropolitan,2,1.6,1230000.0,1047688.8388305918,1410773.9314708805,1671166.2079516293,False
Collingwood,h,Northern Metropolitan,3,1.6,1470000.0,1205217.6047723806,1243726.9266900523,1250484.9594083114,False
Collingwood,h,Northern Metropolitan,2,1.6,670000.0,985890.0400092778,973229.8607189388,942028.2033619375,False
Collingwood,u,Northern Metropolitan,1,1.6,430000.0,387530.9218612383,414358.57377100765,418126.82938816503,False
Collingwood,u,Northern Metropolitan,2,1.6,515000.0,709697.2725976586,728332.8600275653,724657.5874448209,False
Collingwood,u,Northern Metropolitan,2,1.6,800000.0,702875.2432275943,701165.6070827493,673232.8824332803,False
Doncaster,h,Eastern Metropolitan,5,13.9,1535000.0,1280797.3711557102,1472968.284486681,1305063.7303601191,False
Doncaster,h,Eastern Metropolitan,3,13.9,1125000.0,1184292.5379661825,1085825.9361570654,1060438.8291073071,False
Doncaster,h,Eastern Metropolitan,3,13.9,1300000.0,1197597.2752691372,1198333.5183296876,1187183.5239615117,False
Doncaster,t,Eastern Metropolitan,4,13.9,985000.0,940319.1556344496,918105.3267754654,940171.5629476318,False
Doncaster,h,Eastern Metropolitan,3,13.9,1300000.0,1157090.4330553242,1102668.159900468,1211362.5341408097,False
Doncaster,t,Eastern Metropolitan,3,13.9,1102200.0,931944.53415391,892311.7642385351,906660.8039253203,False
Doncaster,h,Eastern Metropolitan,4,13.9,1401000.0,1444726.1550534854,1426797.5424480718,1506868.3073006629,False
Doncaster,h,Eastern Metropolitan,4,13.9,1782000.0,1528212.955774417,1314633.2865570649,1383647.7803548416,False
Eaglemont,h,Eastern Metropolitan,2,10.3,2850000.0,2108771.3127042446,1334533.9986492214,1642078.9348099886,False
Elsternwick,h,Southern Metropolitan,3,8.5,2160000.0,1715436.2090797892,1537817.1904119274,1561764.9850149632,False
Elsternwick,h,Southern Metropolitan,4,8.5,3000000.0,2161845.411972558,2156085.0413591233,2178076.1563858404,False
Elsternwick,h,Southern Metropolitan,3,8.5,1500000.0,1115660.237554919,1163295.4949925889,1154317.389454562,False
Elwood,u,Southern Metropolitan,2,7.7,855000.0,618794.113484652,598610.4823015574,630541.0191205465,False
Elwood,u,Southern Metropolitan,2,7.7,1050000.0,1003903.1232809554,819648.1470498097,855460.4680468434,False
Elwood,u,Southern Metropolitan,2,7.7,955000.0,637939.2908270598,602132.3731536331,556488.6472277103,False
Elwood,u,Southern Metropolitan,2,7.7,680000.0,619036.2024213059,620236.398592078,657496.252004701,False
Elwood,h,Southern Metropolitan,3,7.7,1911000.0,1561389.4860103524,1598050.3098601117,1624038.9557171175,False
Elwood,h,Southern Metropolitan,3,7.7,1238000.0,1007078.677200762,1261757.9882655602,1061851.4743214953,False
Elwood,u,Southern Metropolitan,2,7.7,640000.0,663414.9732952168,704959.2567961124,704176.8480987148,False
Elwood,u,Southern Metropolitan,2,7.7,510000.0,562606.3692355003,507397.0786186924,533117.8966707917,False
Elwood,u,Southern Metropolitan,1,7.7,369000.0,417768.346810801,422550.9565982402,398219.4191951227,False
Elwood,u,Southern Metropolitan,2,7.7,525500.0,639186.9813127451,605205.0316454296,629957.7584228694,False
Elwood,h,Southern Metropolitan,3,7.7,1561000.0,1390205.575265854,1491402.613955309,1482513.323768161,False
Elwood,u,Southern Metropolitan,1,7.7,390000.0,339302.6646165354,317876.31060133554,333036.7187372755,False
Elwood,u,Southern Metropolitan,1,7.7,313000.0,401009.7986476749,398259.3866697657,403789.4181170303,False
Elwood,u,Southern Metropolitan,2,7.7,630000.0,618858.1599260514,588694.2212131101,600016.820914621,False
Elwood,h,Southern Metropolitan,3,7.7,1675000.0,1518499.7777825675,1462425.6828960858,1455377.9144809283,False
Elwood,u,Southern Metropolitan,1,7.7,470000.0,412350.88267619663,407451.08604086813,380937.9921895524,False
Elwood,u,Southern Metropolitan,2,7.7,640000.0,729227.2765610972,679892.1810101005,709957.5319882623,False
Elwood,u,Southern Metropolitan,2,7.7,932000.0,773686.0509042998,819045.3497799177,771930.5614969456,False
Elwood,u,Southern Metropolitan,2,7.7,645000.0,556468.881120284,602884.8766555637,602313.6821238432,False
Elwood,u,Southern Metropolitan,1,7.7,347000.0,377690.8386643471,332539.79148919665,351678.01782876515,False
Essendon,h,Western Metropolitan,4,8.0,900000.0,1231007.6211360118,1242884.0467446286,1242564.6642153955,False
Essendon,u,Western Metropolitan,2,8.0,645000.0,506261.0441816304,476071.69105634047,498011.74783841596,False
Essendon,h,Western Metropolitan,4,8.0,1965000.0,1636299.299839333,1618281.0460818834,1616040.2167619194,False
Essendon,u,Western Metropolitan,3,8.0,840000.0,754628.0541623613,809321.4474368268,804611.4636279562,False
Essendon,u,Western Metropolitan,2,8.0,702500.0,569774.556593473,565657.289805496,591480.2517495623,False
Essendon,h,Western Metropolitan,3,8.0,960000.0,1063023.0427948437,1047607.4785848737,1137882.4778292517,False
Essendon,h,Western Metropolitan,4,8.0,1670000.0,1181720.80723924,1303980.352355659,1391579.2157421526,False
Essendon,h,Western Metropolitan,4,8.0,1402000.0,1296742.030981718,1395095.77834042,1453580.6319188827,False
Essendon,h,Western Metropolitan,3,8.0,897000.0,888851.3197097309,852694.4235906884,842094.2804911616,False
Essendon,h,Western Metropolitan,3,8.0,1240000.0,1055661.4674053113,1060770.1045712386,1116380.3015535953,False
Essendon,h,Western Metropolitan,3,8.0,1695000.0,1454476.93011436,1478048.5792813327,1451551.4887231728,False
Essendon,h,Western Metropolitan,2,8.0,930000.0,788957.5821629346,821750.5681462188,918856.1479677061,False
Essendon,h,Western Metropolitan,4,8.0,1870000.0,1585732.2694353096,1413074.935898007,1510871.7098173746,False
Essendon,u,Western Metropolitan,2,8.0,395000.0,438579.0129545754,416593.7965209453,441651.8844193434,False
Essendon,h,Western Metropolitan,4,8.0,1726000.0,1653507.9817913766,1593379.9716488868,1622453.4744339057,False
Essendon,h,Western Metropolitan,3,8.0,1050000.0,1012639.7269936599,1029274.9305930473,1039152.6412529141,False
Essendon,h,Western Metropolitan,3,8.0,1470000.0,1369334.5159370236,1220155.3222447203,1437524.100498063,False
Essendon,h,Western Metropolitan,3,8.0,801500.0,853560.4235415631,837482.0962736768,808881.0555916575,False
Essendon,u,Western Metropolitan,2,8.0,480000.0,500061.3999049033,432861.5640196298,450829.3942572351,False
Essendon,u,Western Metropolitan,2,8.0,691000.0,577535.3065912973,526502.5516788915,560350.1888844029,False
Essendon,u,Western Metropolitan,2,8.0,370000.0,449579.2133134005,396179.0858400981,386615.6929865992,False
Essendon,h,Western Metropolitan,4,8.0,2355000.0,1814376.481112111,1861016.278658324,1756001.8393382125,False
Essendon,h,Western Metropolitan,2,8.0,1255000.0,570315.513530768,705870.9066238207,671423.3800866368,False
Essendon,h,Western Metropolitan,4,8.0,1560000.0,1401051.233019835,1354826.4313488104,1412265.7857302718,False
Essendon North,h,Western Metropolitan,5,9.4,1360000.0,1190438.4473336493,1072244.3968597604,1256217.2090348785,False
Essendon North,h,Western Metropolitan,3,9.4,1425000.0,1413854.9495936832,1204034.5127996518,1320047.439961665,False
Fairfield,u,Northern Metropolitan,2,5.8,730000.0,585807.9394355583,581755.9072279694,594044.783357803,False
Fairfield,h,Northern Metropolitan,3,5.8,1700000.0,1578992.2432094975,1331052.6812468553,1356657.6287094683,False
Fairfield,u,Northern Metropolitan,2,5.8,510000.0,504648.6656265032,474279.63287102384,505913.0198759313,False
Fairfield,u,Northern Metropolitan,1,5.8,300000.0,335580.52019516745,315494.7314214432,296456.67328492104,False
Fitzroy,h,Northern Metropolitan,2,1.6,1315000.0,1035915.4437363781,1118835.299460464,1101761.9255369583,False
Fitzroy,u,Northern Metropolitan,1,1.6,420000.0,360828.1558703108,441176.3169759414,464106.3346749348,False
Fitzroy North,u,Northern Metropolitan,2,3.5,700000.0,870704.7440717308,821483.289326131,815142.6834803971,False
Fitzroy North,h,Northern Metropolitan,3,3.5,2170000.0,1328420.4863299232,1361130.21899229,1451491.413707125,False
Fitzroy North,u,Northern Metropolitan,1,3.5,358500.0,341888.62981481745,389313.51736592804,380187.7131241278,False
Fitzroy North,h,Northern Metropolitan,3,3.5,1000000.0,1358754.697286517,1215471.766285242,1184592.1470357073,False
Fitzroy North,h,Northern Metropolitan,5,3.5,2875000.0,2027863.8054921457,2315149.0471098027,2294537.5280373385,False
Fitzroy North,h,Northern Metropolitan,2,3.5,1255000.0,1040060.8494733108,1080291.9448046684,1088935.5789325507,False
Fitzroy North,h,Northern Metropolitan,3,3.5,1700000.0,1716070.94153604,1394949.7816745518,1531804.1694024636,False
Fitzroy North,h,Northern Metropolitan,2,3.5,1290000.0,1041209.2457007929,1079189.072396723,1077743.2154771201,False
Fitzroy North,t,Northern Metropolitan,2,3.5,750000.0,843218.819394198,815560.6562582582,832408.1224928362,False
