ID,mjd,z,zErr,zWarning,cx,cy,cz,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,objID,mode,nChild,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z,p_cs,p_el,label
29,53137,0.04038243,1.010759E-5,0,-0.531589266390872,-0.83083570766314,0.164696322757686,1,1,1,0,0,0,0,1237662534360236054,1,0,21.64227,20.2151,20.00428,19.67407,19.64397,0.3739677,0.1751488,0.2363087,0.1832857,0.1453772,21.38271,20.04414,19.5941,19.33874,19.18956,0.2936369,0.166273,0.2121959,0.1461985,0.1170735,19.33358,17.71861,17.34138,16.99113,17.18916,0.4562475,0.2025233,0.2027235,0.1689727,0.1899665,18.94347,17.68081,17.25473,16.97516,16.96468,0.06249069,0.009005653,0.01002515,0.01073081,0.03891164,18.98237,17.65331,17.25474,16.9363,16.94465,0.06200486,0.009001995,0.01002515,0.01072122,0.03889879,114.2935,1.523476,0.8967402,257,1,24577,24577,24577,24577,0.2157573,0.1681166,0.1163023,0.08642508,0.06428438,18.72771,17.5127,17.13843,16.88873,16.9004,0.441000014543533,0.5,2
30,53859,0.2543385,5.326241E-5,0,-0.519581397099781,-0.844028397893897,0.132857951724769,1,1,1,0,0,0,0,1237662199362028010,1,0,23.48562,20.58628,19.11417,18.69516,18.31119,0.4631356,0.02273015,0.01592432,0.01927105,0.02920992,23.3547,20.46954,18.99511,18.46295,18.13318,0.5769985,0.02253842,0.01059831,0.009314611,0.02666193,26.89823,19.35167,17.84658,17.30202,16.98652,1.495279,0.0427933,0.01848377,0.01794037,0.05151737,22.21497,19.27704,17.78689,17.26032,16.92826,0.4578201,0.01712777,0.00835157,0.007470422,0.01968595,22.91065,19.26682,17.78691,17.28353,17.00679,0.427645,0.01712983,0.008351571,0.007468174,0.01967838,8.249612,0.08254635,0.9036632,257,24577,24577,24577,24577,24577,0.1594072,0.124209,0.08592723,0.06385314,0.04749501,22.05556,19.15283,17.70097,17.19647,16.88077,0.0710000023245811,0.75,2
31,54266,0.04403073,6.621951E-6,0,-0.564555020667924,-0.80883675451817,0.164501468623087,1,1,1,0,0,0,0,1237662533822382314,1,0,20.77204,19.72585,19.58525,19.62374,19.28842,0.07532106,0.02216112,0.02248085,0.02598023,0.06327551,20.81985,19.82493,19.47919,19.27866,19.09194,0.07480037,0.01478914,0.01494798,0.01710825,0.05294323,18.84342,17.79265,17.45387,17.26349,17.1683,0.1014615,0.01696097,0.01842676,0.02339414,0.09306066,18.79185,17.78423,17.44972,17.25293,17.1197,0.04280754,0.008429435,0.008855621,0.01065185,0.03475478,18.7719,17.79134,17.43691,17.23003,17.15212,0.04333023,0.008428819,0.008901087,0.01064587,0.03908939,80.64772,1.040009,0.8307238,257,1,24577,24577,24577,24577,0.1712825,0.1334622,0.09232851,0.06860998,0.05103322,18.62057,17.65076,17.3574,17.18432,17.06866,0.644999980926514,0.194000005722046,1
32,53137,0.160116,4.009905E-5,0,-0.537451486496429,-0.829952856343045,0.149412703311334,1,1,1,0,0,0,0,1237661950813864272,1,0,21.80591,19.87526,18.78077,18.31689,17.86466,0.1580439,0.06609424,0.08309597,0.09139881,0.08725215,21.94412,20.06055,18.84243,18.34654,17.98412,0.1923995,0.07600641,0.09895394,0.1124602,0.1033518,20.69075,19.10889,17.95691,17.45618,17.11718,0.24424,0.1303961,0.1811983,0.2049957,0.1920961,21.00312,19.05681,17.84914,17.34874,17.01128,0.1532563,0.01449998,0.007926936,0.007409913,0.01557396,20.12469,18.99157,17.88133,17.38187,17.05902,0.1492562,0.01449235,0.007951805,0.007431193,0.01575845,11.66289,0.1127631,0.8347288,257,24577,24705,24577,24577,24577,0.1624897,0.1266109,0.08758884,0.06508789,0.04841343,20.84063,18.9302,17.76155,17.28365,16.96286,0.0379999987781048,0.384999990463257,0
33,53137,0.3494521,9.544112E-5,0,-0.538088816395555,-0.825216886176412,0.171690175721668,1,1,1,0,0,0,0,1237668348145566629,1,0,23.09277,21.71211,20.08326,19.42171,19.07955,0.4022735,0.05824165,0.02374788,0.02026179,0.03989077,23.08375,21.73649,20.06209,19.39981,19.08475,0.3891365,0.06323475,0.02197818,0.01419849,0.03253728,21.18411,20.73924,18.90041,18.19626,17.86572,0.4068442,0.1371561,0.0424704,0.03741743,0.07475221,21.90613,20.45852,18.74554,18.07521,17.75131,0.3551344,0.0495059,0.01647443,0.01324136,0.03100895,21.32319,20.73412,18.74553,18.14772,17.78889,0.2727481,0.049527,0.01647443,0.01323244,0.03315744,10.96906,0.2684705,0.8969331,257,24577,24577,24577,24577,24577,0.1989489,0.1550196,0.1072418,0.07969218,0.05927635,21.70718,20.3035,18.6383,17.99552,17.69204,0.0270000007003546,0.837999999523163,2
34,53137,0.04179446,3.06754E-5,0,-0.537423443969726,-0.828289482617818,0.158469476103211,1,1,1,0,0,0,0,1237662533823234436,1,0,21.39175,19.83278,19.26378,19.09957,18.60534,0.1339607,0.02012356,0.01839912,0.02060031,0.03255201,21.43099,19.73713,18.99377,18.62722,18.35586,0.1333804,0.01369116,0.01137307,0.01037369,0.02904151,18.79062,17.51697,16.73766,16.39742,16.18727,0.09786247,0.01445843,0.01108098,0.01118293,0.03387402,19.02248,17.4402,16.71285,16.35066,16.08475,0.06047967,0.007244706,0.00565217,0.00574843,0.01548918,18.7625,17.45176,16.71284,16.36583,16.10989,0.06259499,0.007244387,0.00565217,0.005750193,0.01550478,103.7658,0.7944748,0.866037,257,1,24577,24577,24577,24577,0.1624573,0.1265857,0.08757138,0.06507492,0.04840378,18.86003,17.31362,16.62528,16.28558,16.03635,0.528999984264374,0.441000014543533,1
35,53137,0.2009492,6.042387E-5,0,-0.531650380411088,-0.829381689518179,0.171679603042167,1,1,1,0,0,0,0,1237668330961764825,1,0,21.89381,20.39474,19.29525,18.70566,18.17831,0.1514235,0.02587836,0.017488,0.024894,0.03202903,22.04807,20.47427,19.14153,18.54362,18.17556,0.1702872,0.02330202,0.009866804,0.01182522,0.03090811,20.18618,19.0898,17.80978,17.33232,17.08725,0.203018,0.04040797,0.01937537,0.0233874,0.07276699,20.5347,18.95971,17.63342,17.04723,16.67923,0.1308566,0.01751234,0.009011972,0.009072692,0.02334379,18.96003,18.94129,17.70539,17.23348,16.99507,0.1156087,0.01750731,0.00911181,0.009112086,0.02337675,15.78,0.1907929,0.8736233,257,24577,24577,24577,24577,24577,0.2126058,0.165661,0.1146035,0.08516271,0.06334541,20.32209,18.79404,17.51881,16.96206,16.61588,0.096000000834465,0.884999990463257,2
36,53137,0.2299374,5.024152E-5,0,-0.533425190857339,-0.830118581469358,0.162359805549626,1,1,1,0,0,0,0,1237662534360170916,1,0,22.24611,20.53108,19.20062,18.60478,18.15345,0.2554894,0.02761525,0.01596393,0.01679637,0.02937944,22.83734,20.61017,19.17208,18.56031,18.19681,0.2527671,0.02233916,0.01200992,0.009913212,0.02750854,24.53294,19.41512,18.01573,17.52959,17.36476,6.67768,0.04475973,0.01935606,0.01822286,0.06980339,21.60539,19.32272,17.88741,17.31059,16.9541,0.3467528,0.01946452,0.009132279,0.007885596,0.02104592,22.10952,19.22413,17.88741,17.4701,17.22822,0.2746668,0.01945669,0.00913228,0.007887448,0.02089038,11.50745,0.1375644,0.8867818,257,1,24577,24577,24577,24577,0.1905202,0.148452,0.1026984,0.07631594,0.05676504,21.41487,19.17427,17.78471,17.23427,16.89734,0.239999994635582,0.759999990463257,2
37,54266,0.1249278,8.260036E-6,0,-0.562526197186929,-0.813036020026952,0.150122308858967,1,1,1,0,0,0,0,1237662199897522471,1,0,21.11446,19.68139,19.04952,18.64816,18.28547,0.06926379,0.01804742,0.01753813,0.01753631,0.03142446,20.82206,19.46013,18.67767,18.22144,17.95758,0.06413954,0.01120744,0.008357786,0.008865325,0.01875128,19.48716,18.15994,17.43976,17.01404,16.81105,0.08794184,0.01475971,0.01114012,0.01313337,0.03409876,19.57995,18.1723,17.42094,16.98218,16.71794,0.04432125,0.007809445,0.006203604,0.006377875,0.01441449,19.45264,18.13474,17.42094,16.96846,16.72799,0.04388307,0.007800427,0.006203605,0.006427121,0.01453949,32.28104,0.2325792,0.9035372,257,24577,24577,24577,24577,24577,0.1500704,0.1169338,0.08089428,0.06011312,0.04471312,19.42988,18.05537,17.34004,16.92206,16.67322,0.291999995708466,0.541999995708466,2
38,54266,0.09912289,2.197325E-5,0,-0.562949843017794,-0.813576402328502,0.145536633946414,1,1,1,0,0,0,0,1237661950276272379,1,0,20.97471,18.81273,17.86839,17.3968,16.85939,0.09919744,0.01740512,0.01591211,0.02281206,0.02655931,21.11632,18.90622,17.79259,17.28541,16.9049,0.1015706,0.006927886,0.004117551,0.004141936,0.009838601,19.19713,17.48654,16.44018,15.96964,15.67893,0.1185518,0.01312397,0.01013701,0.01009549,0.01642612,19.53798,17.39433,16.31347,15.82824,15.44824,0.07414702,0.005819214,0.003989914,0.003640612,0.007692839,18.76215,17.3396,16.31347,15.86709,15.57233,0.07070954,0.005834782,0.003989914,0.003639156,0.007675384,13.83862,0.04685548,0.871758,257,24577,24577,24577,24577,24577,0.1847588,0.1439628,0.0995928,0.07400813,0.05504845,19.35322,17.25036,16.21388,15.75423,15.39319,0.0299999993294477,0.879000008106232,2
39,53137,0.04042255,6.399274E-6,0,-0.540971933642889,-0.827558083854933,0.149989949186691,1,1,1,0,0,0,0,1237661950813798584,1,0,20.22378,19.15976,18.97681,18.87675,18.67945,0.049718,0.01626007,0.02049402,0.0161539,0.03185574,20.26801,19.28306,18.92014,18.69783,18.53283,0.04812207,0.01024175,0.009985897,0.01158239,0.02555812,19.22344,18.17497,17.78606,17.50796,17.34801,0.07973376,0.01352595,0.01414296,0.01665316,0.04622053,19.26489,18.21601,17.84196,17.60911,17.48012,0.03893237,0.007979241,0.007604687,0.008566924,0.02194357,19.23105,18.13347,17.75553,17.46258,17.40623,0.0405033,0.008057724,0.007694121,0.008696862,0.0218628,20.53511,0.1957799,0.836511,257,24577,24577,24577,24577,24577,0.183543,0.1430155,0.09893745,0.07352113,0.05468621,19.08135,18.073,17.74302,17.53559,17.42544,0.172000005841255,0.75900000333786,2
40,53137,0.2808423,1.21082E-4,0,-0.534798613081317,-0.827275144591796,0.172064751145963,1,1,1,0,0,0,0,1237668330961699609,1,0,23.51359,21.36488,20.29815,19.72845,19.18701,0.5434996,0.04802501,0.02751982,0.02913606,0.06603402,22.96145,21.44828,20.21659,19.67095,19.32333,0.4290348,0.04582579,0.0274089,0.02976095,0.08390012,21.2744,20.40941,19.26633,18.70712,18.53822,0.3329764,0.07615612,0.05720149,0.05594432,0.1657788,22.03876,20.31245,19.09052,18.52586,18.1767,0.3428094,0.03941725,0.02106035,0.0222514,0.06290815,20.30734,20.35494,19.20924,18.63104,18.57127,0.2701749,0.03961569,0.02130532,0.02359576,0.07265172,11.64581,0.3862812,0.8657,257,24577,24577,24577,24577,24577,0.2338764,0.1822349,0.1260692,0.09368296,0.06968291,21.80489,20.13021,18.96445,18.43218,18.10702,0.0700000002980232,0.698000013828278,2
41,53137,0.3281336,8.939386E-5,0,-0.536624511532504,-0.82776133244407,0.163845384838634,1,1,1,0,0,0,0,1237662534360105335,1,0,23.21439,21.2453,19.58261,19.02185,18.53912,0.5374283,0.04198324,0.01971189,0.01913441,0.03582419,23.43284,21.3204,19.59637,18.98411,18.63344,0.6790863,0.04583703,0.0162733,0.01353641,0.03934759,21.88276,21.00118,18.44922,18.05772,18.50067,5.291006,0.4353016,0.1196877,0.05796111,0.4664019,22.50266,20.34727,18.60512,18.00118,17.64132,0.5943815,0.03605485,0.0129005,0.01071771,0.03013598,22.42522,20.54626,18.65107,18.11121,17.88583,0.5607297,0.03999188,0.01296925,0.01075408,0.03015343,9.843611,0.1772193,0.8817241,257,1,24577,24577,24577,24577,0.1825774,0.1422631,0.09841695,0.07313434,0.05439851,22.32009,20.205,18.5067,17.92805,17.58692,0.0610000006854534,0.697000026702881,2
42,53859,0.2951635,2.881542E-5,0,-0.520608944970718,-0.840272754170545,0.151353972577936,1,1,1,0,0,0,0,1237662533823758840,1,0,21.84757,20.48347,19.2187,18.72236,18.16839,0.1638623,0.03015991,0.01689453,0.01790553,0.02979233,21.85864,20.45253,19.08475,18.54665,18.11806,0.1759753,0.02337228,0.009360184,0.009762727,0.02341251,20.02549,19.18455,17.9125,17.46015,17.00637,0.1645134,0.03239931,0.01626471,0.01541483,0.03847304,20.31648,19.00926,17.6697,17.15959,16.71878,0.1198889,0.01725071,0.008544764,0.00763945,0.01801409,18.85054,19.11185,17.77938,17.35079,16.88745,0.1077171,0.0173397,0.008652553,0.007700277,0.01812904,15.33835,0.1686588,0.8781993,257,1,24577,24577,24577,24577,0.2773304,0.216094,0.1494928,0.1110892,0.08262993,20.03915,18.79316,17.52021,17.0485,16.63615,0.0260000005364418,0.842000007629395,2
43,53119,0.1325817,1.518471E-5,0,-0.947905410872503,0.231802464956846,0.218501600173916,1,1,1,0,0,0,0,1237661950783455322,1,0,20.51953,19.36512,18.90378,18.30837,17.90158,0.06589755,0.01786303,0.02085351,0.01552724,0.02650757,20.8834,19.64047,18.79719,18.38354,18.05994,0.07217151,0.01295615,0.009229961,0.009649436,0.02199338,19.04346,17.95432,17.21099,16.85579,16.66918,0.08780316,0.01535814,0.01214014,0.01408632,0.04109262,19.26779,17.99961,17.22821,16.81024,16.54338,0.04928025,0.008445129,0.006413486,0.006823353,0.01628897,18.73023,17.86206,17.1003,16.72651,16.52243,0.049495,0.008566126,0.006563776,0.006947308,0.01650501,38.3415,0.3224189,0.8217905,257,24577,24577,24577,24577,24577,0.06866891,0.05350635,0.03701545,0.02750644,0.02045974,19.19912,17.9461,17.1912,16.78273,16.52291,0.593999981880188,0.375,1
44,53062,0.2396935,3.564475E-5,0,-0.966044295433367,0.162345964896866,0.201003002321745,1,1,1,0,0,0,0,1237661949174612120,1,0,22.06226,20.37733,19.12926,18.62664,18.22334,0.2387101,0.02976867,0.02066711,0.02057858,0.03707794,22.22895,20.56484,19.22715,18.68604,18.34163,0.2398424,0.02608547,0.01137463,0.01140765,0.02732805,20.33868,18.94078,17.71015,17.21173,16.81589,0.2978171,0.03674551,0.01934868,0.01818141,0.04421122,20.42893,18.70801,17.41909,16.88019,16.54041,0.1802358,0.01839179,0.009208894,0.008322312,0.01984003,19.95918,18.64425,17.56319,17.01532,16.64986,0.1788249,0.01868115,0.009355824,0.008448717,0.02009496,30.46903,0.4083028,0.800759,257,24577,24577,24577,24577,24577,0.1266977,0.09872197,0.0682954,0.0507508,0.03774928,20.30224,18.60929,17.35079,16.82944,16.50266,0.144999995827675,0.796000003814697,2
45,53062,0.2069998,3.890353E-5,0,-0.965876871328016,0.158643594539523,0.204729283067135,1,1,1,0,0,0,0,1237661812268728455,1,0,22.36183,20.25799,18.82626,18.35913,18.09056,0.3704063,0.03061506,0.02737887,0.02266232,0.03646117,22.44974,20.47617,19.11389,18.5986,18.24671,0.3423069,0.02921737,0.016633,0.01541442,0.03287506,22.48088,19.13948,17.86947,17.32484,17.04619,2.898834,0.06474873,0.03626387,0.03679793,0.08470561,21.63725,19.22837,17.87391,17.36516,17.01458,0.3400157,0.01824227,0.009677656,0.009164963,0.02337708,22.07415,19.08821,17.87391,17.39086,17.13754,0.421353,0.01820972,0.009677656,0.009159745,0.02330593,14.96636,0.2104625,0.7774954,257,1,24577,24577,24577,24577,0.1294841,0.1008931,0.0697974,0.05186695,0.03857948,21.50777,19.12747,17.80411,17.3133,16.976,0.120999999344349,0.620999991893768,2
46,53062,0.1714644,2.839884E-5,0,-0.966729481211824,0.172386845505639,0.188989115169451,1,1,1,0,0,0,0,1237660615584317541,1,0,21.32705,19.43426,18.34819,17.9534,17.59084,0.1115712,0.02346818,0.0222789,0.02804103,0.02064149,21.35999,19.60696,18.50695,18.06437,17.75296,0.1301251,0.01317118,0.008775095,0.006739746,0.02146355,20.03495,18.93595,17.82638,17.3747,17.08045,0.1213285,0.01905141,0.01435195,0.01486921,0.03451263,20.68743,18.91237,17.80764,17.36297,17.0488,0.09881522,0.01101003,0.007561121,0.007482937,0.01656857,19.52085,18.91562,17.80768,17.41212,17.09885,0.08911479,0.01100989,0.00756112,0.007478765,0.01657061,6.463241,0.05730595,0.0,257,1,24577,24577,24577,24577,0.09671875,0.07536259,0.05213549,0.03874226,0.02881712,20.59071,18.837,17.75551,17.32423,17.01998,0.0939999967813492,0.717000007629395,2
47,53062,0.06533691,1.340576E-5,0,-0.965524385927636,0.172683538265964,0.194789773322443,1,1,1,0,0,0,0,1237661948637478978,1,0,21.69429,20.37594,19.74173,19.56467,19.50908,0.185456,0.03062004,0.03055112,0.03128478,0.0721946,21.94374,20.44449,19.82552,19.54552,19.39062,0.2046338,0.0238472,0.02018006,0.02245482,0.06738192,19.44045,17.70363,17.25765,16.99796,17.1079,0.2045353,0.02044874,0.01280965,0.02351985,0.09544583,19.0084,17.62894,17.16142,16.87681,16.7606,0.06700513,0.01067568,0.009792926,0.01098152,0.03616705,19.03589,17.55131,17.16142,16.90504,16.89478,0.06696387,0.0106491,0.009792926,0.01097645,0.03592547,166.2104,2.612411,0.7825542,257,24577,24577,24577,24577,24577,0.09512343,0.07411953,0.05127555,0.03810323,0.0283418,18.91328,17.55482,17.11014,16.83871,16.73225,0.515999972820282,0.354999989271164,1
48,53062,0.2010493,4.071408E-5,0,-0.969030360360675,0.165236624321567,0.183512993224115,1,1,1,0,0,0,0,1237658493885808757,1,0,21.75971,19.73619,18.6099,18.05634,17.63544,0.1731659,0.0331292,0.02825626,0.01623045,0.03055598,22.05029,19.93045,18.61284,18.10581,17.76741,0.1977405,0.01558212,0.006919015,0.006013067,0.01629066,21.32888,18.66894,17.42888,16.9608,16.59886,0.6034918,0.02717821,0.01440169,0.01372074,0.02914971,20.83565,18.65732,17.36561,16.87535,16.527,0.1682551,0.01209643,0.006343889,0.005981037,0.01279634,20.74776,18.60566,17.36559,16.91539,16.52047,0.168759,0.01209163,0.00634389,0.005979435,0.01279987,10.26925,0.07159869,0.8584588,257,24577,24577,24577,24577,24577,0.1004729,0.07828782,0.05415915,0.04024605,0.02993567,20.73517,18.57903,17.31145,16.8351,16.49706,0.0430000014603138,0.825999975204468,2
49,53119,0.04641227,1.545859E-5,0,-0.94547339143192,0.238413675337729,0.221898592844074,1,1,1,0,0,0,0,1237661813877309487,1,0,19.80827,18.64203,18.00233,17.81605,17.54397,0.04370087,0.03247963,0.02231816,0.01920625,0.03683369,20.24216,18.92615,18.22001,17.86489,17.62405,0.04980071,0.009338371,0.007852482,0.00752669,0.01625007,16.79873,15.75284,15.33133,15.09812,14.93358,0.03121433,0.006937091,0.007698806,0.009123807,0.02244004,16.93823,15.79155,15.27724,15.02388,14.79085,0.0163132,0.003227072,0.003136975,0.003561617,0.009089355,16.6863,15.69322,15.21638,14.96166,14.67797,0.01603027,0.00321111,0.003202192,0.003667875,0.009460932,258.4288,0.9268793,0.7775741,257,1,24577,24577,24577,24577,0.05889525,0.04589078,0.03174703,0.02359145,0.0175477,16.87934,15.74566,15.24549,15.00029,14.77331,1.0,0.0,1
50,53119,0.1322084,2.242941E-5,0,-0.948292403848026,0.236697805648991,0.21146078975802,1,1,1,0,0,0,0,1237661950246453326,1,0,20.842,18.89449,17.98124,17.59671,17.1211,0.08655824,0.02200759,0.02578313,0.01844786,0.0185489,21.14894,19.2036,18.14961,17.71935,17.37999,0.09935975,0.009323398,0.006102209,0.004753104,0.01526939,19.90735,18.06115,17.05589,16.66507,16.2864,0.1682318,0.01701215,0.01748451,0.01471853,0.03059906,19.99931,18.0597,17.0177,16.59789,16.23259,0.07843729,0.007613899,0.005226929,0.005028856,0.01224987,19.69826,17.99282,17.01772,16.63851,16.26195,0.07509487,0.00760458,0.00522693,0.005026847,0.01224717,10.34563,0.05412985,0.8203102,257,24577,24577,24577,24577,24577,0.05767702,0.04494154,0.03109035,0.02310346,0.01718473,19.94164,18.01476,16.98661,16.57478,16.21541,0.344999998807907,0.620999991893768,2
51,53119,0.09794675,1.399039E-5,0,-0.949009667032037,0.232288074197465,0.213126494048428,1,1,1,0,0,0,0,1237661813340569749,1,0,20.0721,18.45638,17.569,17.09015,16.7891,0.04500426,0.03368976,0.02266093,0.01247769,0.02874865,20.29176,18.66258,17.75909,17.32989,17.03147,0.04538784,0.007115148,0.004804281,0.004397858,0.01090547,18.29084,17.12909,16.36701,15.97672,15.73972,0.0705014,0.01112919,0.007989076,0.01018014,0.02701142,18.84171,17.25848,16.4322,15.98293,15.66514,0.03383495,0.005347688,0.004133736,0.004307901,0.008864954,17.88375,17.05933,16.43219,16.02696,15.77127,0.03207272,0.005317456,0.004133736,0.004306359,0.008854823,12.84772,0.04711818,0.7918691,257,1,24577,24577,24577,24577,0.06769547,0.05274785,0.03649072,0.02711651,0.02016971,18.77401,17.20574,16.39571,15.95581,15.64497,0.726000010967255,0.19200000166893,1
52,53119,0.1353682,1.844552E-5,0,-0.947803192148746,0.22916079679076,0.221708002036174,1,1,1,0,0,0,0,1237661813877571736,1,0,20.7287,18.87502,17.91701,17.5379,17.24725,0.09386311,0.02980633,0.01782561,0.02550492,0.03275494,21.05138,19.13281,18.12512,17.69676,17.38141,0.09424011,0.009032435,0.00542974,0.006238829,0.01483514,19.38187,17.63256,16.72412,16.36631,16.09023,0.1429739,0.01335718,0.01015889,0.01066286,0.02936915,19.54302,17.57841,16.5919,16.19375,15.88829,0.07659964,0.006582022,0.004768305,0.005010956,0.01152368,19.14743,17.48372,16.59452,16.27445,15.99032,0.07483625,0.006585618,0.00477037,0.005006261,0.01151075,20.7353,0.1070407,0.7913587,257,1,24577,24577,24577,24577,0.0644024,0.05018191,0.03471562,0.02579742,0.01918854,19.47862,17.52823,16.55719,16.16795,15.8691,0.28600001335144,0.638000011444092,2
53,53062,0.23969,4.945359E-5,0,-0.967907942877326,0.16504575404126,0.189510192833884,1,1,1,0,0,0,0,1237660615584514182,1,0,22.59102,20.34555,19.1014,18.53972,18.03758,0.3542742,0.02871999,0.01960539,0.01471434,0.03165969,23.06466,20.53661,19.033,18.49514,18.12174,0.5553042,0.02670322,0.01307103,0.01217638,0.02921144,21.3104,19.27096,17.82134,17.31418,17.03544,0.7835689,0.05262027,0.0324234,0.02941415,0.06590597,22.12346,19.30459,17.84378,17.30568,16.93724,0.5631242,0.02065986,0.01011971,0.009532627,0.02265856,20.21797,19.20945,17.8437,17.35372,17.02694,0.3290827,0.02064383,0.01011971,0.009530378,0.02433182,8.306011,0.1187432,0.8049812,257,1,24577,24577,24577,24577,0.1029741,0.0802367,0.05550737,0.04124793,0.03068088,22.02049,19.22436,17.78827,17.26443,16.90656,0.0939999967813492,0.811999976634979,2
54,53062,0.04998963,1.195046E-5,0,-0.96615796979158,0.16007150224269,0.202276769743785,1,1,1,0,0,0,0,1237661949174677650,1,0,19.64744,17.81108,17.07347,16.67866,16.31632,0.04738527,0.02978217,0.02008973,0.01956614,0.02173219,19.97853,18.12835,17.24235,16.86036,16.51681,0.03764793,0.005131169,0.003200048,0.003413357,0.007024484,18.61249,16.86737,15.99809,15.6095,15.30476,0.06204581,0.009069484,0.00806155,0.007871595,0.01241078,18.63178,16.79021,15.93262,15.52717,15.19797,0.03055302,0.004233767,0.003323808,0.003249187,0.005821779,18.53857,16.7728,15.93262,15.53546,15.26606,0.03050044,0.004233359,0.003323808,0.003249033,0.0058173,12.95654,0.02960504,0.8028701,257,24577,24577,24577,24577,24577,0.1203261,0.09375728,0.06486085,0.04819857,0.03585088,18.51146,16.69645,15.86776,15.47898,15.16212,0.25900000333786,0.74099999666214,2
